id_tx,id_cliente,fecha,ciudad,categoria,monto
578,195,2025-01-13,Bogota,ropa,20.0
579,66,2025-04-07,Cartagena,electronica,28.01
580,69,2025-03-04,Bogota,hogar,78.02
581,223,2025-09-04,Medellin,ropa,48.33
582,145,2025-10-15,Medellin,ropa,36.49
583,355,2025-03-24,Bogota,juguetes,32.62
584,143,2025-04-14,Medellin,ropa,175.59
585,169,2025-03-07,Cartagena,mercado,141.69
586,187,2025-12-16,Medellin,hogar,138.34
587,150,2025-02-08,Bogota,mercado,148.34
588,163,2025-09-07,Bogota,hogar,57.77
589,91,2025-08-13,Cali,libros,29.38
590,180,2025-07-18,Medellin,ropa,68.2
591,99,2025-08-24,Medellin,libros,6.46
592,119,2025-11-08,Medellin,mercado,91.17
593,160,2025-07-10,Cartagena,ropa,9.4
594,128,2025-02-17,Bucaramanga,electronica,74.21
595,309,2025-01-24,Bogota,mercado,97.02
596,358,2025-11-08,Medellin,ropa,8.56
597,222,2025-11-27,Cali,hogar,32.77
598,302,2025-04-14,Medellin,juguetes,11.29
599,211,2025-01-27,Medellin,ropa,81.72
600,207,2025-04-12,Medellin,hogar,11.04
601,223,2025-05-16,Medellin,deportes,320.25
602,383,2025-01-28,Medellin,electronica,130.72
603,291,2025-08-18,Barranquilla,electronica,202.2
604,212,2025-04-23,Bogota,ropa,20.8
605,326,2025-05-09,Medellin,deportes,13.94
606,63,2025-07-24,Medellin,electronica,28.59
607,65,2025-04-05,Bogota,deportes,113.92
608,221,2025-11-10,Bogota,electronica,82.95
609,30,2025-07-18,Medellin,deportes,215.66
610,252,2025-02-21,Medellin,ropa,30.33
611,50,2025-06-26,Medellin,ropa,159.04
612,41,2025-06-24,Cali,electronica,50.97
613,182,2025-12-09,Medellin,ropa,18.17
614,99,2025-03-27,Pereira,electronica,281.84
615,364,2025-05-09,Bucaramanga,mercado,103.3
616,282,2025-03-02,Bucaramanga,libros,29.11
617,9,2025-11-20,Bogota,juguetes,18.61
618,133,2025-04-13,Bogota,electronica,266.15
619,67,2025-10-18,Medellin,ropa,152.85
620,296,2025-06-24,Bogota,deportes,114.96
621,144,2025-05-05,Medellin,electronica,196.1
622,214,2025-02-17,Cali,libros,177.21
623,291,2025-01-09,Medellin,electronica,49.02
624,344,2025-05-09,Barranquilla,ropa,72.03
625,203,2025-07-24,Medellin,deportes,64.8
626,378,2025-12-14,Cali,hogar,69.52
627,181,2025-05-07,Medellin,ropa,76.2
628,191,2025-02-10,Bogota,ropa,36.33
629,375,2025-12-06,Bogota,hogar,103.5
630,307,2025-08-20,Medellin,deportes,101.97
631,192,2025-09-10,Bogota,ropa,67.14
632,81,2025-03-05,Bogota,ropa,46.32
633,105,2025-12-15,Pereira,electronica,400.58
634,12,2025-04-14,Cali,libros,22.62
635,69,2025-09-07,Medellin,ropa,15.99
636,10,2025-01-11,Bogota,mercado,45.85
637,288,2025-05-05,Pereira,electronica,36.72
638,133,2025-06-06,Cali,electronica,186.31
639,190,2025-09-07,Barranquilla,libros,14.72
640,111,2025-09-10,Bogota,ropa,220.34
641,5,2025-12-24,Cali,electronica,651.61
642,190,2025-12-06,Bogota,juguetes,17.34
643,71,2025-10-16,Barranquilla,electronica,5.43
644,27,2025-01-03,Cali,ropa,45.06
645,332,2025-09-19,Medellin,hogar,40.55
646,264,2025-11-25,Barranquilla,ropa,32.44
647,341,2025-05-22,Cali,mercado,14.99
648,85,2025-01-23,Bucaramanga,ropa,136.62
649,85,2025-03-28,Medellin,deportes,53.21
650,316,2025-04-06,Pereira,deportes,58.62
651,164,2025-03-13,Bogota,deportes,131.41
652,273,2025-01-12,Bogota,ropa,30.4
653,228,2025-05-21,Pereira,deportes,45.48
654,276,2025-01-23,Medellin,libros,38.36
655,24,2025-06-14,Bogota,juguetes,120.49
656,60,2025-06-11,Medellin,mercado,251.6
657,85,2025-11-26,Bucaramanga,mercado,65.11
658,303,2025-07-28,Medellin,hogar,35.04
659,332,2025-08-04,Bogota,electronica,864.44
660,274,2025-11-20,Medellin,mercado,32.2
661,51,2025-07-17,Medellin,ropa,66.34
662,184,2025-06-21,Medellin,ropa,8.12
663,41,2025-08-03,Bogota,libros,17.34
664,368,2025-04-24,Bogota,deportes,46.33
665,55,2025-06-15,Medellin,hogar,16.69
666,116,2025-12-26,Bogota,electronica,318.33
667,144,2025-05-28,Medellin,electronica,507.47
668,162,2025-11-08,Bogota,mercado,315.67
669,96,2025-07-10,Bogota,ropa,60.43
670,168,2025-01-23,Medellin,deportes,163.59
671,253,2025-08-12,Barranquilla,ropa,22.93
672,335,2025-03-27,Cali,deportes,5.81
673,285,2025-10-24,Cali,juguetes,205.84
674,310,2025-07-25,Bogota,electronica,215.42
675,301,2025-01-24,Bogota,electronica,624.04
676,244,2025-02-12,Barranquilla,hogar,15.72
677,69,2025-03-07,Medellin,libros,31.64
678,288,2025-07-16,Cali,electronica,451.91
679,370,2025-09-27,Bogota,libros,25.41
680,106,2025-02-04,Bogota,electronica,5.65
681,350,2025-12-07,Bogota,electronica,183.49
682,165,2025-01-03,Medellin,hogar,62.75
683,171,2025-04-21,Bogota,mercado,82.71
684,213,2025-10-05,Bogota,deportes,189.02
685,128,2025-04-08,Bogota,hogar,84.23
686,27,2025-06-10,Medellin,ropa,26.08
687,27,2025-12-10,Bogota,deportes,257.3
688,336,2025-06-09,Bogota,ropa,71.48
689,338,2025-10-12,Pereira,mercado,67.2
690,230,2025-09-15,Bogota,juguetes,17.62
691,21,2025-04-26,Cali,hogar,7.37
692,152,2025-03-28,Bogota,electronica,576.98
693,20,2025-10-20,Cali,ropa,167.74
694,139,2025-09-14,Bogota,electronica,488.39
695,243,2025-01-02,Bogota,mercado,46.78
696,153,2025-08-17,Bogota,mercado,118.7
697,228,2025-06-14,Medellin,libros,64.46
698,256,2025-02-07,Cali,electronica,36.53
699,217,2025-12-06,Bogota,ropa,90.49
700,267,2025-11-11,Bogota,mercado,10.69
701,395,2025-04-15,Medellin,hogar,143.63
702,232,2025-06-07,Medellin,mercado,82.55
703,4,2025-05-25,Bogota,electronica,70.27
704,372,2025-07-17,Bogota,electronica,81.22
705,368,2025-04-09,Cali,libros,94.76
706,364,2025-04-23,Pereira,mercado,7.94
707,16,2025-01-02,Cartagena,ropa,29.03
708,317,2025-01-07,Bogota,electronica,71.77
709,122,2025-10-26,Cali,ropa,125.15
710,247,2025-11-09,Medellin,electronica,59.09
711,6,2025-09-09,Bogota,ropa,5.62
712,398,2025-01-22,Medellin,mercado,36.04
713,189,2025-10-14,Bogota,ropa,134.78
714,251,2025-12-20,Medellin,ropa,88.21
715,137,2025-04-15,Bogota,mercado,51.07
716,291,2025-03-05,Bucaramanga,libros,59.38
717,365,2025-01-24,Bogota,ropa,20.78
718,324,2025-10-11,Medellin,ropa,10.83
719,381,2025-08-22,Medellin,mercado,12.92
720,250,2025-02-04,Bogota,electronica,560.4
721,367,2025-07-12,Bogota,deportes,103.15
722,186,2025-01-03,Bogota,electronica,84.63
723,292,2025-05-24,Cartagena,ropa,71.47
724,4,2025-11-22,Bogota,deportes,18.02
725,370,2025-01-03,Bogota,mercado,26.7
726,74,2025-09-02,Bogota,libros,32.62
727,257,2025-06-09,Barranquilla,mercado,101.74
728,335,2025-03-13,Cali,electronica,85.23
729,392,2025-07-04,Bucaramanga,hogar,60.69
730,324,2025-02-28,Bucaramanga,hogar,90.63
731,89,2025-04-23,Medellin,electronica,288.25
732,139,2025-01-13,Medellin,hogar,90.01
733,67,2025-12-02,Medellin,deportes,57.5
734,44,2025-03-07,Barranquilla,libros,20.84
735,138,2025-12-27,Barranquilla,deportes,13.31
736,152,2025-12-14,Bogota,hogar,123.37
737,121,2025-04-19,Medellin,deportes,25.41
738,25,2025-06-08,Medellin,hogar,210.48
739,189,2025-04-28,Bogota,mercado,35.91
740,147,2025-10-13,Bogota,ropa,135.77
741,80,2025-08-18,Bogota,libros,14.93
742,215,2025-03-24,Bogota,ropa,80.83
743,370,2025-11-02,Bucaramanga,electronica,51.44
744,239,2025-09-17,Bogota,electronica,1196.39
745,332,2025-11-07,Bogota,electronica,476.5
746,196,2025-01-12,Medellin,ropa,22.54
747,319,2025-12-06,Medellin,electronica,257.85
748,28,2025-12-14,Bogota,ropa,22.95
749,148,2025-07-04,Bucaramanga,libros,15.53
750,21,2025-03-21,Bogota,electronica,137.09
751,224,2025-07-13,Barranquilla,mercado,168.94
752,30,2025-09-27,Bogota,deportes,75.43
753,312,2025-03-02,Medellin,electronica,648.05
754,209,2025-01-18,Bogota,mercado,18.37
755,285,2025-07-22,Medellin,deportes,37.02
756,139,2025-11-11,Medellin,electronica,119.36
757,347,2025-09-03,Pereira,mercado,63.34
758,106,2025-02-26,Cali,electronica,829.16
759,278,2025-05-07,Bogota,electronica,131.34
760,203,2025-07-02,Bucaramanga,ropa,9.44
761,135,2025-06-02,Cartagena,ropa,61.75
762,290,2025-03-03,Pereira,electronica,31.05
763,311,2025-01-22,Medellin,deportes,26.87
764,274,2025-10-23,Medellin,mercado,38.16
765,313,2025-11-12,Medellin,hogar,44.56
766,82,2025-01-01,Medellin,ropa,43.59
767,388,2025-02-21,Medellin,mercado,9.43
768,88,2025-03-04,Barranquilla,mercado,6.94
769,31,2025-04-16,Medellin,deportes,57.71
770,378,2025-11-22,Bogota,ropa,8.41
771,279,2025-09-19,Bogota,ropa,40.34
772,385,2025-05-19,Cali,electronica,187.58
773,222,2025-11-24,Medellin,hogar,206.91
774,272,2025-01-27,Bogota,hogar,191.66
775,348,2025-04-06,Cali,mercado,18.4
776,386,2025-06-05,Cali,electronica,146.22
777,222,2025-06-27,Bogota,libros,31.46
778,205,2025-03-21,Bogota,mercado,64.79
779,276,2025-06-21,Bogota,hogar,46.35
780,164,2025-11-07,Bogota,mercado,17.88
781,326,2025-08-01,Bogota,deportes,11.12
782,394,2025-11-19,Cali,hogar,6.86
783,138,2025-03-08,Medellin,hogar,135.79
784,239,2025-04-28,Pereira,hogar,187.38
785,145,2025-08-01,Bogota,mercado,48.28
786,228,2025-12-06,Cali,mercado,9.73
787,338,2025-12-01,Medellin,mercado,23.36
788,318,2025-06-22,Medellin,electronica,221.84
789,249,2025-07-14,Bogota,mercado,36.79
790,235,2025-02-13,Cali,mercado,66.19
791,370,2025-01-05,Medellin,electronica,588.41
792,385,2025-01-07,Bogota,ropa,68.03
793,246,2025-10-07,Cali,electronica,259.13
794,181,2025-01-23,Bogota,ropa,16.48
795,390,2025-06-20,Cali,electronica,452.7
796,313,2025-06-12,Bogota,juguetes,112.16
797,319,2025-04-09,Medellin,ropa,29.68
798,257,2025-09-12,Bogota,hogar,20.37
799,105,2025-04-07,Bogota,libros,10.15
800,230,2025-01-26,Medellin,mercado,15.77
801,168,2025-12-04,Medellin,hogar,449.63
802,82,2025-07-23,Bucaramanga,mercado,173.53
803,157,2025-05-15,Cali,hogar,103.98
804,44,2025-01-09,Barranquilla,hogar,6.13
805,78,2025-03-01,Bogota,mercado,9.68
806,242,2025-12-04,Bogota,electronica,201.96
807,144,2025-11-26,Medellin,libros,165.99
808,170,2025-05-10,Cali,electronica,705.99
809,100,2025-02-28,Medellin,hogar,196.91
810,284,2025-07-24,Bogota,hogar,70.39
811,397,2025-05-18,Bogota,hogar,393.62
812,199,2025-06-03,Bogota,electronica,33.39
813,174,2025-04-10,Barranquilla,electronica,206.05
814,378,2025-11-03,Bogota,ropa,212.11
815,134,2025-07-07,Cali,libros,93.06
816,299,2025-03-19,Bogota,hogar,25.15
817,113,2025-10-21,Medellin,ropa,113.22
818,17,2025-10-28,Bogota,ropa,206.55
819,67,2025-12-07,Medellin,ropa,106.48
820,228,2025-11-19,Medellin,hogar,244.03
821,114,2025-06-02,Pereira,electronica,242.28
822,238,2025-09-25,Bogota,hogar,69.41
823,308,2025-07-14,Cali,mercado,37.56
824,302,2025-09-23,Medellin,hogar,90.12
825,221,2025-05-15,Bogota,ropa,17.83
826,312,2025-02-23,Bogota,mercado,21.81
827,7,2025-04-25,Pereira,ropa,290.09
828,75,2025-07-11,Bogota,deportes,110.08
829,269,2025-07-02,Pereira,libros,35.17
830,98,2025-04-08,Bogota,deportes,156.36
831,194,2025-11-09,Medellin,hogar,61.01
832,335,2025-07-02,Medellin,juguetes,163.7
833,311,2025-11-05,Medellin,ropa,51.09
834,66,2025-12-24,Bogota,hogar,187.2
835,296,2025-05-28,Pereira,hogar,44.16
836,349,2025-12-23,Medellin,ropa,8.86
837,264,2025-12-28,Bogota,electronica,193.59
838,185,2025-10-11,Medellin,ropa,93.93
839,53,2025-08-01,Medellin,electronica,70.06
840,199,2025-04-17,Cali,electronica,321.71
841,254,2025-10-01,Cali,electronica,403.95
842,18,2025-11-17,Bogota,electronica,40.9
843,374,2025-05-02,Medellin,deportes,34.57
844,344,2025-01-26,Bogota,deportes,9.93
845,378,2025-07-01,Medellin,electronica,212.54
846,306,2025-06-16,Medellin,electronica,183.15
847,66,2025-08-06,Bogota,hogar,258.69
848,286,2025-01-18,Cali,electronica,104.04
849,273,2025-03-15,Bogota,electronica,75.23
850,158,2025-07-03,Medellin,mercado,27.84
851,339,2025-07-11,Medellin,ropa,146.41
852,358,2025-11-01,Bogota,electronica,1019.87
853,153,2025-12-21,Bogota,mercado,24.28
854,148,2025-09-27,Bucaramanga,deportes,32.88
855,280,2025-07-26,Barranquilla,ropa,62.33
856,69,2025-09-09,Barranquilla,hogar,26.07
857,249,2025-06-06,Bogota,ropa,64.59
858,9,2025-10-22,Bogota,electronica,891.73
859,27,2025-06-14,Cali,deportes,47.55
860,95,2025-09-23,Bogota,deportes,133.6
861,228,2025-07-26,Medellin,mercado,89.96
862,272,2025-12-23,Pereira,libros,11.52
863,207,2025-07-10,Medellin,libros,48.07
864,239,2025-08-08,Medellin,libros,15.53
865,187,2025-04-25,Bucaramanga,electronica,619.98
866,46,2025-08-06,Medellin,mercado,76.66
867,54,2025-04-22,Medellin,hogar,409.2
868,102,2025-08-21,Medellin,mercado,12.51
869,190,2025-03-28,Medellin,ropa,100.34
870,12,2025-01-06,Pereira,libros,85.01
871,343,2025-03-02,Bogota,electronica,123.43
872,147,2025-02-07,Medellin,ropa,40.8
873,132,2025-05-05,Cali,hogar,175.32
874,316,2025-09-09,Cali,ropa,7.82
875,94,2025-08-25,Cali,ropa,114.86
876,397,2025-01-25,Bogota,ropa,21.96
877,347,2025-09-01,Medellin,mercado,43.92
878,65,2025-06-28,Medellin,mercado,52.62
879,4,2025-06-11,Cali,juguetes,42.06
880,238,2025-08-09,Medellin,electronica,992.54
881,182,2025-04-16,Cali,ropa,44.49
882,216,2025-08-14,Medellin,electronica,719.35
883,5,2025-07-15,Medellin,electronica,336.71
884,162,2025-06-18,Medellin,mercado,6.18
885,333,2025-08-18,Medellin,deportes,20.43
886,143,2025-10-27,Medellin,mercado,127.35
887,247,2025-06-11,Bogota,electronica,57.42
888,232,2025-08-23,Bucaramanga,mercado,24.09
889,296,2025-02-14,Cali,electronica,419.41
890,153,2025-03-16,Bogota,mercado,117.15
891,173,2025-12-15,Barranquilla,juguetes,50.69
892,33,2025-06-03,Medellin,ropa,18.66
893,157,2025-07-14,Medellin,electronica,516.21
894,83,2025-02-15,Medellin,hogar,12.15
895,366,2025-09-06,Bogota,ropa,37.92
896,146,2025-02-26,Bogota,mercado,34.52
897,232,2025-03-01,Cali,libros,45.19
898,47,2025-10-13,Bogota,electronica,452.51
899,386,2025-08-05,Bogota,hogar,92.56
900,306,2025-08-27,Barranquilla,mercado,52.65
901,102,2025-06-19,Medellin,hogar,132.61
902,370,2025-09-04,Medellin,ropa,194.17
903,32,2025-05-02,Medellin,juguetes,107.9
904,178,2025-04-18,Cali,mercado,113.98
905,281,2025-06-02,Medellin,electronica,860.03
906,369,2025-08-11,Medellin,electronica,315.2
907,222,2025-11-27,Barranquilla,deportes,19.4
908,273,2025-05-16,Cali,deportes,107.41
909,264,2025-05-08,Cali,electronica,27.0
910,289,2025-03-13,Bucaramanga,ropa,184.89
911,190,2025-08-12,Medellin,electronica,428.29
912,275,2025-05-02,Cartagena,ropa,31.46
913,26,2025-05-05,Cali,mercado,10.58
914,25,2025-10-05,Cali,libros,50.44
915,338,2025-10-24,Medellin,electronica,251.62
916,213,2025-11-24,Bogota,hogar,27.0
917,298,2025-03-18,Bogota,electronica,108.93
918,255,2025-07-17,Medellin,juguetes,43.0
919,22,2025-06-19,Medellin,hogar,194.3
920,195,2025-05-10,Bogota,mercado,71.22
921,29,2025-11-28,Cali,hogar,93.02
922,212,2025-01-23,Bogota,libros,62.72
923,223,2025-11-06,Cali,ropa,128.45
924,271,2025-05-26,Bogota,electronica,28.39
925,18,2025-02-10,Medellin,ropa,40.01
926,146,2025-09-04,Bogota,deportes,41.26
927,133,2025-01-23,Medellin,mercado,87.39
928,271,2025-04-02,Cali,mercado,80.93
929,102,2025-12-18,Barranquilla,mercado,10.31
930,77,2025-03-23,Bogota,ropa,238.06
931,24,2025-08-02,Cali,hogar,301.0
932,161,2025-06-26,Cartagena,electronica,226.76
933,202,2025-05-18,Medellin,electronica,111.81
934,185,2025-02-22,Medellin,mercado,59.4
935,178,2025-11-11,Bogota,electronica,139.83
936,157,2025-03-01,Bogota,ropa,61.85
937,227,2025-03-23,Bogota,ropa,37.99
938,212,2025-05-20,Barranquilla,ropa,118.68
939,86,2025-12-21,Barranquilla,juguetes,87.74
940,261,2025-11-28,Medellin,hogar,17.21
941,187,2025-06-11,Pereira,electronica,32.3
942,11,2025-04-23,Barranquilla,ropa,76.31
943,330,2025-10-11,Medellin,mercado,32.15
944,373,2025-02-26,Bogota,electronica,365.96
945,176,2025-12-01,Medellin,electronica,175.21
946,40,2025-07-04,Barranquilla,ropa,79.22
947,376,2025-07-18,Barranquilla,mercado,9.58
948,378,2025-02-12,Cali,ropa,28.18
949,329,2025-03-13,Medellin,hogar,69.58
950,262,2025-03-03,Cali,mercado,222.4
951,309,2025-09-24,Cali,ropa,255.91
952,340,2025-01-22,Cali,electronica,814.31
953,27,2025-12-08,Cali,electronica,24.45
954,192,2025-02-24,Medellin,hogar,20.2
955,30,2025-07-01,Bogota,ropa,92.1
956,212,2025-12-04,Barranquilla,ropa,15.53
957,200,2025-08-21,Bogota,deportes,20.48
958,310,2025-10-27,Medellin,hogar,381.74
959,34,2025-07-21,Bucaramanga,electronica,342.19
960,161,2025-08-05,Medellin,electronica,416.66
961,199,2025-01-15,Cali,hogar,37.57
962,235,2025-08-05,Bogota,juguetes,15.2
963,29,2025-08-21,Medellin,hogar,36.69
964,64,2025-03-08,Bucaramanga,libros,16.21
965,59,2025-10-25,Bogota,mercado,109.82
966,61,2025-09-21,Bogota,libros,5.86
967,335,2025-12-01,Cali,mercado,86.16
968,330,2025-07-01,Medellin,hogar,36.95
969,13,2025-05-20,Bogota,ropa,79.47
970,45,2025-01-05,Medellin,electronica,293.15
971,67,2025-09-19,Medellin,ropa,159.27
972,351,2025-01-08,Bogota,ropa,66.21
973,259,2025-02-09,Bogota,libros,111.23
974,377,2025-07-04,Pereira,mercado,90.69
975,83,2025-09-22,Cartagena,electronica,56.68
976,9,2025-12-11,Bogota,hogar,113.42
977,342,2025-10-19,Cali,libros,50.61
978,394,2025-10-18,Medellin,electronica,33.34
979,385,2025-08-27,Cali,hogar,133.47
980,370,2025-06-19,Bogota,deportes,55.64
981,95,2025-12-08,Bogota,libros,9.68
982,324,2025-01-01,Cali,ropa,136.09
983,69,2025-10-16,Bogota,electronica,472.44
984,230,2025-12-17,Medellin,ropa,31.94
985,346,2025-11-11,Cali,hogar,70.8
986,273,2025-12-12,Bogota,mercado,64.55
987,271,2025-09-26,Bogota,electronica,427.07
988,307,2025-11-25,Medellin,ropa,157.79
989,260,2025-01-12,Barranquilla,ropa,129.6
990,129,2025-08-07,Pereira,deportes,83.38
991,289,2025-12-07,Bogota,mercado,269.96
992,369,2025-01-23,Cali,hogar,78.68
993,73,2025-06-16,Bogota,electronica,11.12
994,164,2025-12-16,Bogota,deportes,337.82
995,138,2025-05-20,Medellin,electronica,119.6
996,236,2025-11-25,Bogota,electronica,212.45
997,393,2025-05-03,Cali,mercado,8.07
998,120,2025-03-17,Cali,libros,20.29
999,66,2025-04-02,Bogota,electronica,107.25
1000,145,2025-06-08,Cali,deportes,482.69
1001,212,2025-04-16,Medellin,juguetes,44.18
1002,176,2025-08-24,Bucaramanga,hogar,275.41
1003,163,2025-06-19,Cali,electronica,492.4
1004,374,2025-07-03,Medellin,deportes,66.35
1005,356,2025-11-24,Cartagena,ropa,76.39
1006,45,2025-11-28,Medellin,electronica,527.48
1007,38,2025-10-19,Barranquilla,mercado,63.21
1008,257,2025-09-26,Bogota,deportes,118.06
1009,33,2025-02-11,Bogota,electronica,336.12
1010,283,2025-09-01,Bogota,electronica,1231.87
1011,38,2025-03-20,Bucaramanga,ropa,51.04
1012,97,2025-06-02,Bogota,mercado,5.11
1013,153,2025-03-27,Medellin,mercado,28.62
1014,209,2025-10-07,Cali,mercado,68.02
1015,289,2025-08-02,Medellin,electronica,143.05
1016,189,2025-01-01,Bogota,deportes,260.18
1017,23,2025-04-03,Barranquilla,electronica,71.37
1018,192,2025-05-12,Cartagena,mercado,53.08
1019,213,2025-11-04,Medellin,deportes,62.93
1020,113,2025-10-19,Bogota,deportes,260.21
1021,276,2025-09-25,Medellin,deportes,10.92
1022,163,2025-04-15,Bogota,electronica,31.75
1023,180,2025-08-22,Bogota,mercado,26.18
1024,304,2025-07-01,Medellin,electronica,209.86
1025,58,2025-04-19,Medellin,electronica,133.43
1026,390,2025-03-05,Medellin,electronica,170.37
1027,372,2025-04-16,Cali,mercado,117.58
1028,43,2025-02-03,Bogota,mercado,64.77
1029,90,2025-08-05,Bogota,mercado,60.33
1030,97,2025-07-24,Bogota,deportes,105.42
1031,338,2025-12-05,Bogota,mercado,22.71
1032,33,2025-11-13,Medellin,deportes,53.05
1033,281,2025-03-16,Bogota,ropa,82.28
1034,39,2025-03-05,Medellin,ropa,120.69
1035,281,2025-05-13,Cali,electronica,186.71
1036,205,2025-05-28,Bogota,electronica,318.22
1037,204,2025-04-16,Medellin,deportes,71.56
1038,319,2025-03-08,Bogota,mercado,44.17
1039,11,2025-05-10,Cali,hogar,124.13
1040,317,2025-02-22,Cali,ropa,102.51
1041,172,2025-09-17,Cali,mercado,53.95
1042,6,2025-02-06,Medellin,mercado,20.07
1043,325,2025-07-13,Bogota,electronica,139.35
1044,394,2025-08-28,Medellin,deportes,17.41
1045,104,2025-10-03,Bogota,electronica,76.08
1046,195,2025-05-20,Bogota,electronica,249.36
1047,126,2025-03-07,Bogota,hogar,12.53
1048,275,2025-06-12,Medellin,electronica,429.56
1049,147,2025-01-28,Medellin,mercado,8.31
1050,121,2025-11-23,Bogota,hogar,82.35
1051,249,2025-01-06,Medellin,hogar,111.37
1052,152,2025-09-23,Medellin,hogar,265.52
1053,246,2025-07-24,Medellin,mercado,14.6
1054,282,2025-10-12,Medellin,ropa,435.36
1055,120,2025-12-25,Bogota,electronica,502.9
1056,370,2025-08-21,Cali,ropa,108.35
1057,212,2025-12-20,Barranquilla,ropa,47.12
1058,30,2025-10-26,Barranquilla,electronica,168.25
1059,194,2025-06-13,Medellin,hogar,59.04
1060,19,2025-02-05,Barranquilla,electronica,367.25
1061,381,2025-07-15,Barranquilla,electronica,82.07
1062,63,2025-03-28,Bogota,mercado,55.03
1063,93,2025-09-16,Medellin,hogar,151.89
1064,139,2025-05-22,Bogota,hogar,210.32
1065,363,2025-05-17,Pereira,mercado,77.86
1066,39,2025-02-04,Cali,hogar,96.26
1067,345,2025-07-05,Bogota,hogar,39.07
1068,117,2025-10-24,Cali,electronica,136.16
1069,226,2025-12-12,Barranquilla,hogar,28.36
1070,17,2025-11-03,Bogota,mercado,19.84
1071,20,2025-04-10,Bucaramanga,ropa,7.79
1072,121,2025-06-25,Pereira,mercado,21.12
1073,294,2025-08-05,Cali,deportes,83.51
1074,359,2025-10-28,Medellin,hogar,111.56
1075,228,2025-10-17,Bogota,hogar,48.91
1076,200,2025-09-03,Bogota,mercado,46.15
1077,223,2025-03-16,Bogota,mercado,77.18
1078,180,2025-09-25,Bogota,hogar,13.87
1079,172,2025-10-17,Medellin,electronica,191.93
1080,170,2025-03-16,Bucaramanga,electronica,185.88
1081,113,2025-04-04,Medellin,mercado,34.0
1082,321,2025-12-09,Bucaramanga,ropa,353.91
1083,159,2025-04-21,Cali,ropa,37.15
1084,17,2025-02-06,Cali,hogar,34.84
1085,128,2025-10-10,Medellin,electronica,867.87
1086,389,2025-05-17,Cali,hogar,181.81
1087,197,2025-09-05,Cali,ropa,54.64
1088,277,2025-11-18,Cali,libros,16.24
1089,356,2025-09-08,Bogota,ropa,169.62
1090,109,2025-07-09,Medellin,ropa,37.04
1091,394,2025-08-10,Cali,deportes,52.15
1092,367,2025-06-12,Medellin,mercado,42.35
1093,127,2025-03-06,Barranquilla,electronica,172.76
